Filename,Label_2015,XMin_2015,YMin_2015,XMax_2015,YMax_2015,Area_2015,Label_2016,XMin_2016,YMin_2016,XMax_2016,YMax_2016,Area_2016,Percentage_Decrease
tile_6500_3500.png(14),Lake,0.8988458,0.44163957,0.9895129,0.51648945,0.0067864233,Lake,0.0925846,0.71910924,0.14918898,0.7517757,0.0018490638,72.75348562474728
tile_6500_3500.png(16),Lake,0.8713536,0.30230522,0.99713737,0.6225818,0.040285584,Lake,0.019747747,0.2672026,0.04628817,0.28609243,0.00050134445,98.75552393630436
tile_6500_4000.png(2),Lake,0.45175877,0.22340314,0.7027492,0.4231496,0.050134443,Lake,0.644025,0.9478988,0.69940805,0.9840049,0.0019996655,96.01139380365711
tile_6500_4000.png(4),Lake,0.0066996426,0.61242676,0.062359404,0.7808911,0.009376686,Lake,0.784124,0.68832034,0.8253992,0.7159614,0.0011408903,87.83269163540295
tile_6500_4000.png(11),Lake,0.0068315747,0.6088805,0.085988365,0.8402495,0.018314425,Lake,0.750355,0.7732172,0.7778508,0.7982406,0.0006880385,96.2431880880781
tile_7000_10500.png(9),Lake,0.58237743,0.81523526,0.7079145,0.9929008,0.022303605,Lake,0.89424706,0.6755961,0.9415026,0.70100296,0.0012006132,94.61695452371937
tile_7000_10500.png(14),Lake,0.0,0.5349249,0.674848,1.0,0.313855,Lake,0.6200291,0.7434474,0.729601,0.9999234,0.02810257,91.04600213474376
tile_7000_10500.png(15),Lake,0.5893257,0.93481255,0.6572984,0.99228156,0.0039063217,Lake,0.8706226,0.8962948,0.9078086,0.92627126,0.0011147064,71.46403994325404
tile_7000_10500.png(17),Lake,0.58593494,0.9346426,0.7035786,0.9980559,0.007460168,Lake,0.4737847,0.8491427,0.508068,0.87378657,0.0008448751,88.67485155830272
tile_7000_10500.png(23),Lake,0.89562523,0.76723546,0.9632325,0.80838406,0.0027819453,Lake,0.8735984,0.010641568,0.91760796,0.026044114,0.00067785935,75.63362047413369
tile_7000_11000.png(10),Lake,0.2169262,0.78628176,0.29870948,0.8448729,0.004791775,Lake,0.37607113,0.3808163,0.42463717,0.40954277,0.0013951304,70.88489338501913
tile_7000_12000.png(2),Lake,0.37054572,0.8475162,0.4109188,0.87145036,0.00096629694,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(3),Lake,0.5172002,0.62572515,0.570224,0.6571165,0.0016644876,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(4),Lake,0.58602244,0.5680174,0.6143275,0.5841281,0.00045601305,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(5),Lake,0.42662,0.72582847,0.443034,0.7374035,0.0001899926,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(6),Lake,0.28653726,0.62785417,0.31195167,0.64272547,0.00037794525,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(7),Lake,0.06421043,0.7734511,0.08981361,0.79428476,0.0005334083,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(8),Lake,0.5756366,0.73796135,0.6125325,0.75474966,0.0006194191,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(9),Lake,0.5819704,0.57697314,0.6152807,0.59680855,0.0006607234,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(10),Lake,0.5697723,0.74501795,0.602577,0.75936526,0.0004706589,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12000.png(11),Lake,0.27286062,0.6268856,0.30469105,0.64562017,0.00059632957,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12500.png(1),Lake,0.8764636,0.8244907,0.97614926,0.8800661,0.005540068,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12500.png(2),Lake,0.60898197,0.5953668,0.64556617,0.61846364,0.00084498007,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12500.png(3),Lake,0.606764,0.5908331,0.6426596,0.60861796,0.00063839706,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12500.png(4),Lake,0.61018413,0.59972876,0.6411306,0.6260771,0.0008153891,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_12500.png(5),Lake,0.8595168,0.81114644,0.98666793,1.0,0.024012944,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(1),Lake,0.11751028,0.89342827,0.26341397,1.0,0.015549208,Lake,0.2721644,0.9003464,0.3179379,0.91922516,0.0008641469,94.44250215187809
tile_7000_13000.png(2),Lake,0.25122947,0.9401676,0.30014795,0.9806948,0.0019825276,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(3),Lake,0.25839528,0.936353,0.30151698,0.96832514,0.0013786916,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(4),Lake,0.11243709,0.8804237,0.31384227,0.9964251,0.023363275,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(5),Lake,0.07361925,0.90447724,0.34865454,1.0,0.026272131,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(6),Lake,0.2595133,0.78229636,0.31046677,0.80906737,0.001364076,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(7),Lake,0.26145914,0.78627187,0.326306,0.8191721,0.0021334752,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(8),Lake,0.25472283,0.7734694,0.32275167,0.8049224,0.002139712,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_13000.png(9),Lake,0.021875596,0.86558956,0.3306081,0.99073523,0.03863654,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_3500.png(2),Lake,0.92240745,0.34340152,0.9991725,0.57356006,0.017668134,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_3500.png(3),Lake,0.9231915,0.3495413,0.99962234,0.46644717,0.008935216,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_3500.png(4),Lake,0.9007552,0.23788063,0.9349527,0.2784129,0.0013861004,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_3500.png(5),Lake,0.9637882,0.6181394,0.99921894,0.68327665,0.0023078609,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_3500.png(6),Lake,0.9475587,0.44108674,1.0,0.58721393,0.0076631,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_3500.png(7),Lake,0.92511195,0.34947136,0.9810665,0.4089705,0.0033292493,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7000_4000.png(9),Lake,0.0071855667,0.48681226,0.23401566,0.80847275,0.07296228,Lake,0.48625502,0.94320935,0.5976223,0.9891057,0.0051113507,92.99452991326477
tile_7000_4000.png(12),Lake,0.005089253,0.54125464,0.18571432,0.7623194,0.039929833,Lake,0.27026427,0.5200867,0.31660426,0.551841,0.0014714946,96.31479901255786
tile_7000_4000.png(16),Lake,0.0019504279,0.50474095,0.08646275,0.591392,0.0073230797,Lake,0.48688325,0.7093721,0.5143898,0.7310866,0.00059729145,91.84371228405448
tile_7000_4000.png(17),Lake,0.0,0.5122382,0.13131663,0.7464923,0.030761462,Lake,0.3610603,0.52309126,0.4404467,0.5789073,0.0044310363,85.59549510358123
tile_7000_4000.png(20),Lake,0.0,0.41436297,0.2731646,0.7525272,0.09237449,Lake,0.88637084,0.76376957,0.9160563,0.7798547,0.00047749464,99.48308819891724
tile_7000_4000.png(23),Lake,0.009955674,0.40117103,0.18355833,0.85217136,0.07829486,Lake,0.49262443,0.70467275,0.52287954,0.7279093,0.000703025,99.10208026427279
tile_7000_4000.png(35),Lake,0.0009140462,0.38757953,0.039437294,0.49334738,0.004074521,Lake,0.9180092,0.011614355,0.96036685,0.030612191,0.0008047032,80.2503607172475
tile_7000_4500.png(5),Lake,0.38805047,0.35345566,0.4963772,0.3950144,0.004501923,Lake,0.7669425,0.30156857,0.8173224,0.32257548,0.0010583255,76.49170143514226
tile_7500_10500.png(4),Lake,0.5691043,0.0034587265,0.8190304,0.20107727,0.04939003,Lake,0.082333446,0.013613884,0.13430238,0.045518853,0.0016580672,96.6429111300398
tile_7500_10500.png(6),Lake,0.24910037,0.6885068,0.30365607,0.79496545,0.005807927,Lake,0.1791115,0.26315048,0.21647297,0.30234477,0.0014643562,74.78693860993776
tile_7500_10500.png(22),Lake,0.61454713,0.02101419,0.84344906,0.27062523,0.05713645,Lake,0.8538826,0.7449606,0.99341315,0.8452433,0.013992495,75.51038785223793
tile_7500_10500.png(27),Lake,0.24139176,0.4905533,0.28186598,0.5301957,0.0016044962,Lake,0.58662313,0.5780723,0.6140484,0.59177357,0.000375761,76.58074852405385
tile_7500_10500.png(35),Lake,0.8401632,0.7729735,0.98357135,1.0,0.03255746,Lake,0.7425067,0.5987126,0.76334715,0.6128793,0.00029523965,99.0931735768085
tile_7500_10500.png(37),Lake,0.570949,0.0,0.76705295,0.15410231,0.030220069,Lake,0.7017401,0.89130396,0.7296364,0.90728563,0.00044582933,98.52472431482535
tile_7500_10500.png(40),Lake,0.85631675,0.84403,0.99554634,0.9922228,0.020632818,Lake,0.6099216,0.9461644,0.7327116,0.992303,0.0056653586,72.54200274533514
tile_7500_10500.png(46),Lake,0.2896419,0.57886434,0.3138985,0.5984537,0.00047517172,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_10500.png(47),Lake,0.017664654,0.0,0.19529365,0.13430561,0.023856571,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_10500.png(48),Lake,0.5726327,0.44109008,0.5949331,0.45371613,0.0002815663,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_10500.png(49),Lake,0.7040414,0.94371504,0.74018186,0.969654,0.0009374465,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_10500.png(50),Lake,0.6160909,0.8201782,0.6514784,0.8467812,0.0009414135,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_10500.png(51),Lake,0.1933439,0.21872368,0.21283264,0.23469158,0.00031119425,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_10500.png(52),Lake,0.069727674,0.009653737,0.1261174,0.030234708,0.001160555,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(8),Lake,0.6823894,0.63898396,0.7328712,0.7337935,0.0047861557,Lake,0.3894398,0.7491467,0.42633983,0.77891654,0.0010985084,77.04821011150975
tile_7500_11000.png(15),Lake,0.494193,0.5927188,0.56377125,0.6370837,0.0030868347,Lake,0.006264315,0.92203206,0.02463795,0.9595405,0.00068916613,77.67401895540438
tile_7500_11000.png(25),Lake,0.0,0.88058704,0.21755238,0.9898529,0.02377105,Lake,0.69817275,0.903124,0.74132407,0.9499669,0.0020213344,91.49665496475754
tile_7500_11000.png(27),Lake,0.0,0.8355538,0.14144073,1.0,0.023259388,Lake,0.3888099,0.69421077,0.41985723,0.71178764,0.0005457152,97.65378521567291
tile_7500_11000.png(33),Lake,0.0,0.7095964,0.24665394,0.99140376,0.069508895,Lake,0.27268997,0.61748344,0.31384164,0.64977276,0.0013287598,98.08836005809042
tile_7500_11000.png(34),Lake,0.008814248,0.84880507,0.07785527,0.9497843,0.0069717076,Lake,0.012395856,0.12935013,0.053559627,0.15996644,0.0012602829,81.92289504511062
tile_7500_11000.png(36),Lake,0.0,0.84957343,0.109094195,0.9586486,0.01189947,Lake,0.19588523,0.8732287,0.21843787,0.887304,0.0003174347,97.33236270186822
tile_7500_11000.png(40),Lake,0.002858013,0.85766125,0.039329696,0.93618965,0.002864063,Lake,0.40340042,0.83031684,0.42706785,0.84821254,0.0004235451,85.21173940657032
tile_7500_11000.png(42),Lake,0.7125703,0.25204536,0.7763883,0.3341093,0.005237155,Lake,0.7431273,0.6910971,0.7683105,0.7069656,0.00039962074,92.36950710834412
tile_7500_11000.png(43),Lake,0.36302933,0.5552384,0.3950586,0.5816304,0.000845316,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(44),Lake,0.17475316,0.72796845,0.20818487,0.7493172,0.000713726,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(45),Lake,0.24542227,0.4701573,0.28496405,0.4981585,0.0011072181,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(46),Lake,0.42240372,0.43850517,0.44725782,0.45275575,0.00035418518,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(47),Lake,0.8645838,0.8825968,0.9271607,0.91222286,0.0018539074,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(48),Lake,0.3697555,0.689358,0.39948127,0.7096698,0.00060378463,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(49),Lake,0.094690435,0.9135966,0.123554505,0.93685764,0.0006714092,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(50),Lake,0.27812934,0.09472103,0.3737575,0.13478948,0.0038316732,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(51),Lake,0.3715064,0.6044573,0.417838,0.6306807,0.0012149707,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(52),Lake,0.39445147,0.2796982,0.4425651,0.300665,0.001008789,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11000.png(53),Lake,0.37670377,0.686588,0.40478545,0.7116097,0.0007026524,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(6),Lake,0.14925113,0.7571278,0.19228785,0.87823695,0.005212139,Lake,0.01886856,0.010135053,0.056612667,0.028798183,0.0007044232,86.48494984496767
tile_7500_11500.png(10),Lake,0.7942473,0.74169654,0.8207555,0.75714725,0.00040956994,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(11),Lake,0.20484424,0.9409942,0.24806567,0.9737264,0.001414732,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(12),Lake,0.12340168,0.93660563,0.15133335,0.96907085,0.0009068077,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(13),Lake,0.78497136,0.739454,0.8185069,0.7597508,0.00068066455,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(14),Lake,0.8492527,0.42599607,0.883227,0.4488193,0.0007754035,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(15),Lake,0.8956477,0.7298562,0.95093244,0.78902334,0.0032710403,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(16),Lake,0.119642295,0.92462677,0.16615276,0.99382687,0.0032185288,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(17),Lake,0.14346752,0.8838172,0.18328914,0.91580343,0.0012737439,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_11500.png(18),Lake,0.7981624,0.45849314,0.8321878,0.47752124,0.00064743805,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(2),Lake,0.8318186,0.3306307,0.9979044,0.5043535,0.028852902,Lake,0.3601186,0.120915554,0.40171596,0.15302701,0.0013357521,95.37047573238907
tile_7500_12000.png(7),Lake,0.83883935,0.3481937,0.961616,0.47046208,0.015011699,Lake,0.44441482,0.76951665,0.48795387,0.78847784,0.0008255522,94.5006078259363
tile_7500_12000.png(11),Lake,0.8475689,0.85013103,0.911056,0.9117867,0.003914335,Lake,0.3676562,0.13079318,0.39568064,0.15097772,0.0005656601,85.54901151792068
tile_7500_12000.png(12),Lake,0.20967531,0.8644951,0.23298989,0.88730186,0.0005317301,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(13),Lake,0.23852943,0.75877285,0.2700876,0.78498757,0.0008272886,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(14),Lake,0.20077014,0.85820323,0.23511253,0.881442,0.0007980753,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(15),Lake,0.3579454,0.66526,0.39067554,0.6837007,0.00060356536,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(16),Lake,0.7529926,0.046845045,0.7886014,0.073817074,0.00096044235,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(17),Lake,0.36474243,0.66974515,0.38843322,0.68548936,0.00037299274,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(18),Lake,0.22322774,0.7636139,0.26157266,0.7930928,0.0011303663,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(19),Lake,0.8076567,0.21115391,0.8376984,0.22784746,0.0005015025,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(20),Lake,0.6014138,0.6505371,0.6177777,0.6620563,0.00018850013,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(21),Lake,0.21058117,0.8600972,0.23845239,0.8788926,0.00052385,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(22),Lake,0.6847076,0.3387826,0.71688765,0.35629994,0.0005637089,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(23),Lake,0.6981904,0.34282678,0.72189695,0.35593042,0.00031064203,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(24),Lake,0.68998486,0.34402102,0.7109695,0.35894093,0.00031308903,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(25),Lake,0.22364047,0.36633366,0.24541347,0.37891716,0.00027398037,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(26),Lake,0.41168672,0.11045182,0.45567104,0.13588683,0.0011187419,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(27),Lake,0.6022977,0.64431125,0.6249954,0.65585643,0.0002620489,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(28),Lake,0.3813952,0.21319555,0.41128674,0.22845113,0.0004560131,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(29),Lake,0.4859929,0.13245693,0.53107065,0.16749132,0.001579271,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(30),Lake,0.32926995,0.010234672,0.38392034,0.026050616,0.00086434756,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(31),Lake,0.3726333,0.6680789,0.39474234,0.6809314,0.00028415612,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(32),Lake,0.22497562,0.7460074,0.26803496,0.7862576,0.0017331492,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(33),Lake,0.39097562,0.21572042,0.41041523,0.2321436,0.0003192602,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(34),Lake,0.1158502,0.19111858,0.13464348,0.20833229,0.00032350188,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12000.png(35),Lake,0.2184745,0.36524376,0.24230817,0.3850884,0.0004729707,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(3),Lake,0.75216675,0.26746258,0.84794754,0.34008363,0.0069557014,Lake,0.6845223,0.8121009,0.715197,0.84205085,0.0009187078,86.79201784021379
tile_7500_12500.png(8),Lake,0.7912137,0.26922032,0.8485614,0.30283338,0.0019276319,Lake,0.5635226,0.9079095,0.59376115,0.9247586,0.0005094927,73.56898378782797
tile_7500_12500.png(13),Lake,0.580356,0.4013228,0.65605694,0.427062,0.0019484811,Lake,0.6769852,0.65106994,0.69260573,0.66141427,0.00016158386,91.7071887430676
tile_7500_12500.png(15),Lake,0.060256165,0.93920994,0.09002312,0.9619425,0.000676679,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(16),Lake,0.059349407,0.9511642,0.09085276,0.97695154,0.0008123881,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(17),Lake,0.8370387,0.64387006,0.86590356,0.66079086,0.0004884167,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(18),Lake,0.46835533,0.1870155,0.5042748,0.21465395,0.0009927582,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(19),Lake,0.68625253,0.30423388,0.7369835,0.32465857,0.001036164,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(20),Lake,0.5322277,0.8685908,0.5631377,0.88839227,0.0006120646,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(21),Lake,0.5290486,0.87209123,0.55875933,0.89218205,0.00059691246,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(22),Lake,0.58328414,0.41670257,0.6445917,0.44456616,0.0017082485,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(23),Lake,0.47105214,0.1952244,0.5079399,0.22656596,0.0011561189,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(24),Lake,0.4517862,0.27071974,0.49560905,0.30639514,0.0015633982,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(25),Lake,0.68884605,0.31057057,0.72526234,0.32672343,0.00058822724,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(26),Lake,0.5944396,0.64906335,0.6320621,0.67027414,0.0007980019,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(27),Lake,0.95677775,0.259716,0.9925625,0.28280824,0.00082634937,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(28),Lake,0.50012535,0.42221138,0.5231292,0.43824273,0.0003687833,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(29),Lake,0.68667024,0.31251416,0.73604983,0.33485886,0.0011033724,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_12500.png(30),Lake,0.04518628,0.939998,0.095835425,0.97074383,0.0015572517,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_13000.png(7),Lake,0.14775343,0.0,0.36820975,0.08095738,0.017847566,Lake,0.67275023,0.62728333,0.728547,0.66632,0.0021781202,87.79598181623196
tile_7500_13000.png(14),Lake,0.07195147,0.35396793,0.20481518,0.38613904,0.0042743715,Lake,0.31295505,0.7542583,0.33727756,0.77133876,0.00041544027,90.28067003534905
tile_7500_13000.png(15),Lake,0.55833435,0.10396333,0.63857,0.19619147,0.007399986,Lake,0.69299734,0.8574707,0.7211029,0.88049203,0.00064702757,91.25636764718203
tile_7500_13000.png(41),Lake,0.07337084,0.35024515,0.19043343,0.37569436,0.0029791512,Lake,0.7743266,0.40269867,0.8009209,0.42149732,0.0004999366,83.21882420737826
tile_7500_4000.png(7),Lake,0.21090312,0.746975,0.29788637,0.9719615,0.019570056,Lake,0.5910072,0.4900542,0.63641095,0.5225012,0.0014732155,92.47209359033005
tile_7500_4000.png(12),Lake,0.16042496,0.49111184,0.25619337,0.729865,0.02286501,Lake,0.7978467,0.7983996,0.836658,0.82751876,0.0011301521,95.05728578294959
tile_7500_4000.png(16),Lake,0.0,0.78185236,0.2757822,1.0,0.060161233,Lake,0.4751554,0.9265979,0.5438737,0.9483825,0.0014970013,97.51168447628059
tile_7500_4000.png(19),Lake,0.15592097,0.5025251,0.20819561,0.5968021,0.004928298,Lake,0.73528075,0.84698355,0.76567763,0.8606016,0.00041394628,91.60062398824097
tile_7500_4000.png(29),Lake,0.05191021,0.52364695,0.6940357,1.0,0.30587843,Lake,0.008020401,0.0,0.2349809,0.28807947,0.06538266,78.62462547620636
tile_7500_4000.png(31),Lake,0.20083442,0.66125673,0.24259663,0.7102557,0.0020463043,Lake,0.3801399,0.64242697,0.41133294,0.66147107,0.0005940436,70.96992856829749
tile_7500_4000.png(32),Lake,0.7235465,0.26018068,0.79234904,0.2929759,0.0022563944,Lake,0.7604262,0.015622255,0.8001413,0.028895898,0.0005271634,76.63691241212086
tile_7500_4000.png(33),Lake,0.15628095,0.50043356,0.23644312,0.62757486,0.010191922,Lake,0.7615036,0.71138376,0.7908308,0.72726303,0.00046569484,95.43074564346156
tile_7500_4000.png(35),Lake,0.5687061,0.2051138,0.6247871,0.22766653,0.0012647795,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4000.png(36),Lake,0.017504502,0.35048234,0.30851611,1.0,0.18901718,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4000.png(37),Lake,0.5691936,0.21213964,0.6110318,0.23644292,0.0010168051,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4000.png(38),Lake,0.4500425,0.10456019,0.497537,0.13085298,0.0012487631,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4000.png(39),Lake,0.3337826,0.60770094,0.362901,0.6254453,0.0005166872,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4000.png(40),Lake,0.8249737,0.16385712,0.85483307,0.1862307,0.0006680611,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4000.png(41),Lake,0.2031623,0.67633957,0.23945121,0.73007035,0.0019498321,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4000.png(42),Lake,0.5826672,0.85005903,0.6152274,0.86831945,0.00059456343,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_7500_4500.png(2),Lake,0.24509726,0.1639142,0.435498,0.27136904,0.02045948,Lake,0.5967405,0.6026889,0.637514,0.6315447,0.0011765523,94.24935384477024
tile_7500_4500.png(5),Lake,0.24631873,0.168658,0.40509334,0.24055465,0.011415361,Lake,0.24387918,0.74091643,0.29203492,0.7793816,0.0018523174,83.77346629686087
tile_7500_4500.png(13),Lake,0.24502726,0.17089254,0.3640472,0.22809766,0.0068085506,Lake,0.3261157,0.92635673,0.35762063,0.94386446,0.00055157987,91.89871820883582
tile_7500_5000.png(3),Lake,0.0,0.84168684,0.54415524,1.0,0.086146936,Lake,0.68613327,0.75844014,0.7690627,0.7966105,0.0031654444,96.32552874544487
tile_8000_10500.png(2),Lake,0.044843018,0.3042305,0.10766717,0.50052685,0.012332151,Lake,0.13917238,0.34934112,0.18583845,0.39587995,0.0021717844,82.38924904503683
tile_8000_10500.png(7),Lake,0.6972054,0.5538465,0.793614,0.7379233,0.01774658,Lake,0.5578125,0.06198601,0.5985762,0.10067351,0.0015770447,91.11352891655746
tile_8000_10500.png(11),Lake,0.17736973,0.004283251,0.22623949,0.03149268,0.0013297183,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_8000_10500.png(12),Lake,0.09830239,0.35667902,0.5462653,0.6776364,0.143777,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_8000_10500.png(13),Lake,0.7593004,0.049133163,0.80706835,0.07858102,0.0014066634,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_8000_10500.png(14),Lake,0.1399036,0.21461724,0.16233191,0.24055016,0.0005816315,0,0.0,0.0,0.0,0.0,0.0,100.0
tile_8000_11000.png(2),Lake,0.18228146,0.0,0.37239024,0.21857014,0.041552104,Lake,0.6322166,0.16270895,0.71125984,0.27261734,0.008687519,79.09246906005049
tile_8000_11000.png(3),Lake,0.0038215877,0.017882837,0.13475971,0.24679184,0.029972916,Lake,0.88112366,0.0053880024,0.96714735,0.034086924,0.0024687871,91.76327355002762
tile_8000_11000.png(5),Lake,0.00258407,0.007423073,0.13446406,0.14810674,0.01855336,Lake,0.002393499,0.54927295,0.033735283,0.64734447,0.0030737363,83.43299380812962
tile_8000_11000.png(11),Lake,0.00634557,0.008702302,0.21681152,0.3167602,0.0648357,Lake,0.3303169,0.38376126,0.3713942,0.42772508,0.0018059144,97.21462959449809
tile_8000_11000.png(12),Lake,0.18367453,0.076122165,0.376757,0.21957318,0.027697876,Lake,0.5081236,0.10047412,0.55406386,0.12799363,0.001264254,95.43555614156118
