Filename,Label_2015,XMin_2015,YMin_2015,XMax_2015,YMax_2015,Area_2015,Label_2016,XMin_2016,YMin_2016,XMax_2016,YMax_2016,Area_2016,Percentage_Decrease
tile_7000_10000.png(4),Lake,0.83335274,0.4902742,0.9165458,0.57889515,0.0073726494,Lake,0.50976604,0.008069341,0.5708848,0.049668737,0.0025425043,65.51437397796239
tile_7000_10000.png(11),Lake,0.8924429,0.6263327,0.95556414,0.6686873,0.0026734746,Lake,0.73988575,0.9532226,0.8024632,0.98202163,0.0018021709,32.590685544571855
tile_7000_10500.png(2),Lake,0.9041546,0.77987105,0.96559733,0.8378582,0.0035628893,Lake,0.83070785,0.8166391,0.8964738,0.8563389,0.0026108955,26.719713127208305
tile_7000_10500.png(5),Lake,0.60932016,0.72442,0.705707,0.859786,0.013047499,Lake,0.45750442,0.0,0.55044925,0.08181123,0.007603931,41.72116050746584
tile_7000_10500.png(12),Lake,0.8708865,0.53578025,0.911564,0.5580668,0.0009065602,Lake,0.8847313,0.38798532,0.91441005,0.40986213,0.0006492767,28.38018920309981
tile_7000_11000.png(4),Lake,0.25621065,0.6108306,0.3051918,0.6530919,0.0020700076,Lake,0.55737656,0.93499434,0.60225385,0.96324027,0.0012676006,38.763480868379425
tile_7000_11000.png(6),Lake,0.24897364,0.59445584,0.30483034,0.64573,0.0028640067,Lake,0.37638888,0.38954273,0.42199135,0.4189299,0.0013401278,53.207937676961436
tile_7000_3500.png(1),Lake,0.8896672,0.0,0.99798995,0.29315403,0.031755246,Lake,0.90594786,0.1534748,0.9907374,0.4147647,0.022154644,30.233121166814453
tile_7000_4000.png(7),Lake,0.38089505,0.94140196,0.42855635,0.98016864,0.0018476706,Lake,0.1579936,0.29563388,0.1996534,0.32978168,0.0014225906,23.006265294257535
tile_7000_4000.png(8),Lake,0.0024065673,0.5121363,0.060188033,0.58431333,0.004170496,Lake,0.28616732,0.4521117,0.35261086,0.47491917,0.0015154094,63.663569033515444
tile_7000_4000.png(11),Lake,0.004212588,0.37460932,0.06024117,0.47892794,0.0058448245,Lake,0.14762715,0.28760198,0.2053339,0.3276788,0.0023127035,60.43160064087467
